0,1,2,3,4
1402,00:00:27.583,4,0,on/off road
1405,00:00:27.623,5,0,on/off road
1406,00:00:27.663,5,0,on/off road
1409,00:00:27.683,5,0,on/off road
1411,00:00:27.723,4,0,on/off road
1412,00:00:27.743,4,0,on/off road
1413,00:00:27.783,4,0,on/off road
1415,00:00:27.823,4,0,on/off road
1417,00:00:27.863,4,0,on/off road
1418,00:00:27.883,4,0,on/off road
1422,00:00:27.963,5,0,on/off road
1423,00:00:27.983,5,0,on/off road
1426,00:00:28.083,6,0,on/off road
1427,00:00:28.123,6,0,on/off road
1430,00:00:28.163,6,0,on/off road
1431,00:00:28.203,6,0,on/off road
1432,00:00:28.223,6,0,on/off road
1436,00:00:28.263,6,0,on/off road
1437,00:00:28.323,6,0,on/off road
1440,00:00:28.403,5,0,on/off road
1441,00:00:28.423,5,0,on/off road
1444,00:00:28.463,5,0,on/off road
1445,00:00:28.483,5,0,on/off road
1447,00:00:28.522,5,0,on/off road
1450,00:00:28.562,5,0,on/off road
1451,00:00:28.582,6,0,on/off road
1453,00:00:28.602,6,0,on/off road
1454,00:00:28.622,6,0,on/off road
1457,00:00:28.682,7,0,on/off road
1459,00:00:28.702,7,0,on/off road
1461,00:00:28.722,7,0,on/off road
1463,00:00:28.782,7,0,on/off road
1465,00:00:28.822,7,0,on/off road
1468,00:00:28.922,7,0,on/off road
1471,00:00:28.962,7,0,on/off road
1472,00:00:28.982,7,0,on/off road
1473,00:00:29.002,7,0,on/off road
1475,00:00:29.062,6,0,on/off road
1476,00:00:29.082,7,0,on/off road
1477,00:00:29.102,6,0,on/off road
1478,00:00:29.122,6,0,on/off road
1481,00:00:29.182,6,0,on/off road
1482,00:00:29.202,6,0,on/off road
1483,00:00:29.222,6,0,on/off road
1485,00:00:29.262,5,0,on/off road
1486,00:00:29.302,5,0,on/off road
1488,00:00:29.322,5,0,on/off road
1491,00:00:29.402,4,0,on/off road
1492,00:00:29.422,4,0,on/off road
1496,00:00:29.462,5,0,on/off road
1497,00:00:29.482,5,0,on/off road
1498,00:00:29.502,5,0,on/off road
1500,00:00:29.522,5,0,on/off road
1502,00:00:29.542,4,0,on/off road
1503,00:00:29.602,5,0,on/off road
1505,00:00:29.622,5,0,on/off road
1507,00:00:29.662,4,0,on/off road
1508,00:00:29.682,4,0,on/off road
1510,00:00:29.722,4,0,on/off road
1513,00:00:31.001,4,0,on/off road
1514,00:00:31.041,4,0,on/off road
1517,00:00:31.081,4,0,on/off road
1518,00:00:31.101,4,0,on/off road
1519,00:00:31.121,4,0,on/off road
1520,00:00:31.141,4,0,on/off road
1522,00:00:31.181,4,0,on/off road
1524,00:00:31.221,4,0,on/off road
1525,00:00:31.241,4,0,on/off road
1528,00:00:31.301,3,1,on/off road
1529,00:00:31.341,3,1,on/off road
1532,00:00:31.361,4,0,on/off road
1533,00:00:31.401,4,0,on/off road
1534,00:00:31.441,4,0,on/off road
1538,00:00:31.461,4,0,on/off road
1539,00:00:31.541,4,0,on/off road
1542,00:00:31.581,5,0,on/off road
1543,00:00:31.641,5,0,on/off road
1546,00:00:31.681,4,1,on/off road
1547,00:00:31.701,4,1,on/off road
1548,00:00:31.721,4,1,on/off road
1550,00:00:31.741,4,1,on/off road
1552,00:00:31.780,5,2,on/off road
1553,00:00:31.800,5,2,on/off road
1555,00:00:31.840,4,2,on/off road
1558,00:00:31.880,4,1,on/off road
1559,00:00:31.900,4,1,on/off road
1560,00:00:31.920,4,2,on/off road
1561,00:00:31.940,4,1,on/off road
1563,00:00:31.960,5,2,on/off road
1564,00:00:31.980,5,1,on/off road
1565,00:00:32.040,5,1,on/off road
1568,00:00:32.120,4,1,on/off road
1570,00:00:32.140,4,1,on/off road
1573,00:00:32.200,4,1,on/off road
1574,00:00:32.240,4,1,on/off road
1577,00:00:32.280,4,1,on/off road
1579,00:00:32.300,4,1,on/off road
1580,00:00:32.340,4,1,on/off road
1584,00:00:32.400,4,1,on/off road
1585,00:00:32.420,4,1,on/off road
1586,00:00:32.440,4,1,on/off road
1589,00:00:32.500,4,1,on/off road
1590,00:00:32.540,4,1,on/off road
1592,00:00:32.600,4,1,on/off road
1594,00:00:32.620,4,1,on/off road
1595,00:00:32.640,4,1,on/off road
1599,00:00:32.720,4,1,on/off road
1600,00:00:32.740,4,1,on/off road
1603,00:00:32.840,5,1,on/off road
1606,00:00:32.880,4,1,on/off road
1607,00:00:32.900,4,1,on/off road
1609,00:00:32.940,4,1,on/off road
1611,00:00:32.980,4,1,on/off road
1612,00:00:33.020,4,1,on/off road
1614,00:00:33.040,4,1,on/off road
1617,00:00:33.120,4,1,on/off road
1618,00:00:33.240,4,1,on/off road
1620,00:00:33.280,4,1,on/off road
1621,00:00:33.399,4,1,on/off road
1622,00:00:33.419,4,1,on/off road
1624,00:00:33.439,5,0,on/off road
1625,00:00:33.459,5,0,on/off road
1626,00:00:33.479,4,0,on/off road
1627,00:00:33.519,4,0,on/off road
1628,00:00:33.539,4,0,on/off road
1631,00:00:33.599,3,1,on/off road
1632,00:00:33.639,3,1,on/off road
1635,00:00:33.679,3,1,on/off road
1637,00:00:33.699,3,1,on/off road
1638,00:00:33.739,3,1,on/off road
1641,00:00:33.799,3,0,on/off road
1642,00:00:33.839,3,0,on/off road
1645,00:00:33.879,2,0,on/off road
1646,00:00:33.899,2,0,on/off road
1647,00:00:33.919,2,0,on/off road
1649,00:00:33.939,2,0,on/off road
1652,00:00:33.979,3,0,on/off road
1653,00:00:33.999,3,0,on/off road
1654,00:00:34.039,3,0,on/off road
1657,00:00:34.099,3,0,on/off road
1658,00:00:34.119,3,0,on/off road
1659,00:00:34.139,3,0,on/off road
1662,00:00:34.199,3,0,on/off road
1663,00:00:34.239,3,0,on/off road
1666,00:00:34.279,3,0,on/off road
1667,00:00:34.299,3,0,on/off road
1669,00:00:34.339,3,0,on/off road
1671,00:00:34.379,3,0,on/off road
1672,00:00:34.399,3,0,on/off road
1673,00:00:34.439,3,0,on/off road
1676,00:00:34.479,3,0,on/off road
1677,00:00:34.519,3,0,on/off road
1678,00:00:34.539,3,0,on/off road
1682,00:00:34.599,4,0,on/off road
1683,00:00:34.639,4,0,on/off road
1686,00:00:34.659,4,0,on/off road
1687,00:00:34.699,4,0,on/off road
1688,00:00:34.719,4,0,on/off road
1690,00:00:34.739,4,0,on/off road
1692,00:00:34.779,4,0,on/off road
1693,00:00:34.799,4,0,on/off road
1694,00:00:34.839,4,0,on/off road
1697,00:00:34.919,4,0,on/off road
1698,00:00:34.939,4,0,on/off road
1701,00:00:35.018,4,0,on/off road
1702,00:00:35.038,4,0,on/off road
1705,00:00:35.078,4,0,on/off road
1707,00:00:35.118,4,0,on/off road
1708,00:00:35.138,4,0,on/off road
1710,00:00:35.158,4,0,on/off road
1711,00:00:35.178,4,0,on/off road
1712,00:00:35.198,5,0,on/off road
1714,00:00:35.238,5,0,on/off road
1717,00:00:35.258,4,0,on/off road
1718,00:00:35.338,4,0,on/off road
1721,00:00:35.398,5,0,on/off road
1722,00:00:35.438,5,0,on/off road
1725,00:00:35.478,4,0,on/off road
1726,00:00:35.518,4,0,on/off road
1727,00:00:35.538,4,0,on/off road
1730,00:00:35.558,4,0,on/off road
1731,00:00:35.618,4,0,on/off road
1732,00:00:35.638,4,0,on/off road
1735,00:00:35.678,3,0,on/off road
1736,00:00:35.698,3,0,on/off road
1738,00:00:35.738,3,0,on/off road
1740,00:00:35.778,3,1,on/off road
1741,00:00:35.798,3,1,on/off road
1742,00:00:35.818,3,1,on/off road
1745,00:00:35.838,3,1,on/off road
1747,00:00:35.938,3,0,on/off road
1751,00:00:35.998,5,0,on/off road
1752,00:00:36.038,5,0,on/off road
1756,00:00:36.078,4,0,on/off road
1757,00:00:36.098,4,0,on/off road
1758,00:00:36.138,4,0,on/off road
1761,00:00:36.198,5,0,on/off road
1763,00:00:36.218,5,0,on/off road
1764,00:00:36.238,5,0,on/off road
1767,00:00:36.298,5,0,on/off road
1768,00:00:36.338,5,0,on/off road
1771,00:00:36.378,4,0,on/off road
1772,00:00:36.398,4,0,on/off road
1773,00:00:36.418,4,0,on/off road
1774,00:00:36.438,4,0,on/off road
1777,00:00:36.498,4,0,on/off road
1778,00:00:36.538,4,0,on/off road
1782,00:00:36.598,4,0,on/off road
1783,00:00:36.657,4,0,on/off road
1786,00:00:36.697,4,0,on/off road
1787,00:00:36.717,4,0,on/off road
1789,00:00:36.737,4,0,on/off road
1790,00:00:36.757,4,0,on/off road
1792,00:00:36.797,4,0,on/off road
1793,00:00:36.817,4,0,on/off road
1795,00:00:36.857,4,0,on/off road
1798,00:00:36.897,4,0,on/off road
1799,00:00:36.937,4,0,on/off road
1800,00:00:36.957,4,0,on/off road
1804,00:00:37.017,3,1,vehicle
1805,00:00:37.057,3,1,vehicle
1807,00:00:37.097,3,1,on/off road
1809,00:00:37.157,3,1,on/off road
1814,00:00:37.257,1,2,on/off road
1816,00:00:37.297,2,1,on/off road
1817,00:00:37.337,2,1,on/off road
1819,00:00:37.357,2,1,on/off road
1823,00:00:37.437,1,0,on/off road
1824,00:00:37.457,1,0,on/off road
1827,00:00:37.497,2,0,on/off road
1828,00:00:37.517,2,0,on/off road
1829,00:00:37.557,2,0,on/off road
1833,00:00:37.597,2,0,on/off road
1834,00:00:37.637,2,0,on/off road
1835,00:00:37.657,2,0,on/off road
1838,00:00:37.717,2,1,on/off road
1839,00:00:37.757,2,1,on/off road
1842,00:00:37.817,2,1,on/off road
1843,00:00:37.857,2,1,on/off road
1847,00:00:37.897,1,1,on/off road
1848,00:00:37.937,1,1,on/off road
1849,00:00:37.957,1,1,on/off road
1851,00:00:38.017,1,1,on/off road
1852,00:00:38.037,1,1,on/off road
1854,00:00:38.057,1,1,on/off road
1857,00:00:38.077,1,1,on/off road
1858,00:00:38.137,2,1,on/off road
1859,00:00:38.177,2,1,on/off road
1861,00:00:38.197,1,1,on/off road
1862,00:00:38.217,1,1,on/off road
1863,00:00:38.237,1,1,on/off road
1865,00:00:38.256,1,1,on/off road
1866,00:00:38.276,1,1,on/off road
1868,00:00:38.336,1,1,on/off road
1870,00:00:38.356,1,1,on/off road
1873,00:00:38.416,1,1,on/off road
1874,00:00:38.456,1,1,on/off road
1881,00:00:38.596,3,1,on/off road
1882,00:00:38.676,3,1,on/off road
1884,00:00:38.696,3,1,on/off road
1886,00:00:38.736,3,1,on/off road
1887,00:00:38.776,3,1,on/off road
1890,00:00:38.836,2,0,on/off road
1891,00:00:38.856,2,0,on/off road
1892,00:00:38.876,2,0,on/off road
1895,00:00:38.936,2,1,on/off road
1896,00:00:38.956,2,1,on/off road
1898,00:00:38.976,2,1,on/off road
1899,00:00:39.016,2,1,on/off road
1900,00:00:39.036,2,1,on/off road
1901,00:00:39.076,2,1,on/off road
1905,00:00:39.156,3,1,on/off road
1906,00:00:39.176,3,1,on/off road
1908,00:00:39.196,2,1,on/off road
1909,00:00:39.276,2,1,on/off road
1912,00:00:39.296,2,1,on/off road
1913,00:00:39.336,2,1,on/off road
1914,00:00:39.376,2,1,on/off road
1917,00:00:39.436,3,1,on/off road
1918,00:00:39.476,3,1,on/off road
1921,00:00:39.516,3,1,on/off road
1922,00:00:39.576,3,1,on/off road
1923,00:00:39.596,3,1,on/off road
1925,00:00:39.636,3,1,on/off road
1926,00:00:39.676,3,1,on/off road
1928,00:00:39.696,3,1,on/off road
1931,00:00:39.756,3,1,on/off road
1932,00:00:39.796,3,1,on/off road
1935,00:00:39.856,2,1,on/off road
1936,00:00:39.876,2,1,on/off road
1938,00:00:39.895,2,1,on/off road
1941,00:00:39.915,1,1,on/off road
1942,00:00:39.995,1,1,on/off road
1945,00:00:40.055,1,1,on/off road
1946,00:00:40.075,1,1,on/off road
1947,00:00:40.095,1,1,on/off road
1951,00:00:40.175,1,2,on/off road
1953,00:00:40.195,1,2,on/off road
1955,00:00:40.235,1,2,on/off road
1956,00:00:40.255,1,2,on/off road
1957,00:00:40.315,1,2,on/off road
1961,00:00:40.335,1,1,on/off road
1962,00:00:40.415,1,1,on/off road
1964,00:00:40.455,1,1,on/off road
1965,00:00:40.515,1,1,on/off road
1969,00:00:40.595,1,2,on/off road
1970,00:00:40.615,1,2,on/off road
1974,00:00:40.675,1,3,on/off road
1976,00:00:40.695,1,3,on/off road
1977,00:00:40.715,1,3,on/off road
1980,00:00:40.755,1,4,on/off road
1981,00:00:40.775,1,4,on/off road
1982,00:00:40.795,1,4,on/off road
1984,00:00:40.815,1,4,on/off road
1986,00:00:40.895,1,4,on/off road
1988,00:00:40.915,1,4,on/off road
1991,00:00:40.975,1,3,on/off road
1992,00:00:40.995,1,3,on/off road
1993,00:00:41.015,1,3,on/off road
1996,00:00:41.095,2,2,on/off road
1998,00:00:41.135,2,2,on/off road
2002,00:00:41.195,1,2,on/off road
2003,00:00:41.215,1,2,on/off road
2004,00:00:41.235,1,2,on/off road
2007,00:00:41.295,1,2,on/off road
2008,00:00:41.335,1,2,on/off road
2012,00:00:41.395,2,1,on/off road
2013,00:00:41.455,2,1,on/off road
2014,00:00:41.475,2,1,on/off road
2018,00:00:41.574,1,1,on/off road
2021,00:00:41.614,2,1,on/off road
2022,00:00:41.654,2,1,on/off road
2023,00:00:41.674,2,1,on/off road
2027,00:00:41.774,2,1,on/off road
2029,00:00:41.794,2,1,on/off road
2030,00:00:41.814,2,1,on/off road
2032,00:00:41.834,1,1,on/off road
2033,00:00:41.894,1,1,on/off road
2034,00:00:41.934,1,1,on/off road
2038,00:00:41.994,0,1,on/off road
2039,00:00:42.014,0,1,on/off road
2040,00:00:42.034,0,1,on/off road
2042,00:00:42.074,1,1,on/off road
2043,00:00:42.114,1,1,on/off road
2044,00:00:42.134,1,1,on/off road
2048,00:00:42.194,3,2,on/off road
2049,00:00:42.234,3,2,on/off road
2051,00:00:42.274,3,2,on/off road
2053,00:00:42.334,3,2,on/off road
2055,00:00:42.354,3,2,on/off road
2056,00:00:42.394,3,2,on/off road
2058,00:00:42.434,3,2,on/off road
2060,00:00:42.474,3,0,on/off road
2061,00:00:42.494,3,0,on/off road
2062,00:00:42.514,3,0,on/off road
2063,00:00:42.534,3,0,on/off road
2066,00:00:42.594,3,0,on/off road
2067,00:00:42.634,3,0,on/off road
2070,00:00:42.654,3,0,on/off road
2071,00:00:42.694,3,0,on/off road
2073,00:00:42.734,3,0,on/off road
2077,00:00:42.754,3,0,on/off road
2078,00:00:42.814,2,0,on/off road
2080,00:00:42.834,2,1,on/off road
2081,00:00:42.854,2,1,on/off road
2083,00:00:42.934,2,1,on/off road
2086,00:00:42.974,1,1,on/off road
2087,00:00:43.014,1,1,on/off road
2088,00:00:43.034,1,1,on/off road
2090,00:00:43.074,1,1,on/off road
2091,00:00:43.094,1,1,on/off road
2092,00:00:43.134,1,1,on/off road
2096,00:00:43.154,0,2,on/off road
2097,00:00:43.193,0,2,on/off road
2098,00:00:43.213,0,2,on/off road
2099,00:00:43.233,0,2,on/off road
2102,00:00:43.293,1,1,on/off road
2103,00:00:43.333,1,1,on/off road
2108,00:00:43.433,1,2,on/off road
2111,00:00:43.473,1,3,on/off road
2112,00:00:43.513,1,3,on/off road
2113,00:00:43.533,1,3,on/off road
2117,00:00:43.633,2,2,on/off road
2120,00:00:43.693,2,3,on/off road
2121,00:00:43.713,2,3,on/off road
2123,00:00:43.733,2,3,on/off road
2125,00:00:43.813,1,3,on/off road
2126,00:00:43.833,1,3,on/off road
2128,00:00:43.893,1,2,on/off road
2129,00:00:43.913,1,2,on/off road
2131,00:00:43.933,1,2,on/off road
2134,00:00:43.953,1,2,on/off road
2135,00:00:44.013,2,1,on/off road
2136,00:00:44.033,2,1,on/off road
2137,00:00:44.053,2,1,on/off road
2138,00:00:44.073,2,1,on/off road
2139,00:00:44.093,2,1,on/off road
2140,00:00:44.133,2,1,on/off road
2144,00:00:44.153,1,0,on/off road
2145,00:00:44.213,1,0,on/off road
2146,00:00:44.233,1,0,on/off road
2150,00:00:44.313,3,0,on/off road
2151,00:00:44.333,3,0,on/off road
2153,00:00:44.353,2,0,on/off road
2154,00:00:44.433,2,0,on/off road
2157,00:00:44.473,3,0,on/off road
2158,00:00:44.493,3,0,on/off road
2159,00:00:44.513,3,0,on/off road
2160,00:00:44.533,3,0,on/off road
2163,00:00:44.593,3,0,on/off road
2164,00:00:44.633,3,0,on/off road
2167,00:00:44.673,2,0,on/off road
2169,00:00:44.693,2,0,on/off road
2170,00:00:44.733,2,0,on/off road
2172,00:00:44.773,2,0,on/off road
2174,00:00:44.812,2,0,on/off road
2175,00:00:44.832,2,0,on/off road
2179,00:00:44.872,2,0,on/off road
2180,00:00:44.912,2,0,on/off road
2182,00:00:44.932,2,0,on/off road
2184,00:00:44.992,2,0,on/off road
2185,00:00:45.012,2,0,on/off road
2188,00:00:45.032,1,0,on/off road
2190,00:00:45.052,1,0,on/off road
2191,00:00:45.132,1,0,on/off road
2195,00:00:45.192,1,0,on/off road
2196,00:00:45.232,1,0,on/off road
2198,00:00:45.292,1,0,on/off road
2200,00:00:45.332,1,0,on/off road
2203,00:00:45.372,3,0,on/off road
2204,00:00:45.412,3,0,on/off road
2205,00:00:45.432,3,0,on/off road
2209,00:00:45.472,2,0,on/off road
2210,00:00:45.512,2,0,on/off road
2211,00:00:45.532,2,0,on/off road
2216,00:00:45.632,2,0,on/off road
2219,00:00:45.672,2,0,on/off road
2220,00:00:45.692,2,0,on/off road
2221,00:00:45.712,2,0,on/off road
2222,00:00:45.732,2,0,on/off road
2225,00:00:45.792,2,0,on/off road
2226,00:00:45.832,2,0,on/off road
2229,00:00:45.872,3,0,on/off road
2231,00:00:45.892,3,0,on/off road
2232,00:00:45.912,3,0,on/off road
2233,00:00:45.932,3,0,on/off road
2236,00:00:45.952,3,0,on/off road
2237,00:00:45.972,3,0,on/off road
2238,00:00:46.012,3,0,on/off road
2239,00:00:46.032,3,0,on/off road
2241,00:00:46.052,3,0,on/off road
2242,00:00:46.072,3,0,on/off road
2243,00:00:46.112,3,0,on/off road
2244,00:00:46.132,3,0,on/off road
2245,00:00:46.152,3,0,on/off road
2246,00:00:46.172,3,0,on/off road
2247,00:00:46.192,3,0,on/off road
2248,00:00:46.212,3,0,on/off road
2251,00:00:46.232,3,0,on/off road
2252,00:00:46.272,3,0,on/off road
2253,00:00:46.292,3,0,on/off road
2254,00:00:46.332,3,0,on/off road
2258,00:00:46.491,3,0,on/off road
2259,00:00:46.511,3,0,on/off road
2261,00:00:46.551,3,0,on/off road
2262,00:00:46.571,3,0,on/off road
2263,00:00:46.591,3,0,on/off road
2265,00:00:46.611,3,0,on/off road
2267,00:00:46.631,3,0,on/off road
2268,00:00:46.671,2,0,on/off road
2269,00:00:46.711,3,0,on/off road
2272,00:00:46.771,2,0,on/off road
2273,00:00:46.811,2,0,on/off road
2277,00:00:46.891,2,0,on/off road
2278,00:00:46.911,2,0,on/off road
2281,00:00:46.951,2,0,on/off road
2282,00:00:47.011,2,0,on/off road
2286,00:00:47.071,4,0,on/off road
2287,00:00:47.111,4,0,on/off road
2290,00:00:47.191,3,0,on/off road
2292,00:00:47.211,3,0,on/off road
2294,00:00:47.251,3,0,on/off road
2295,00:00:47.271,3,0,on/off road
2296,00:00:47.291,3,0,on/off road
2297,00:00:47.311,3,0,on/off road
2301,00:00:47.391,6,0,vehicle
2302,00:00:47.411,4,0,on/off road
2305,00:00:47.491,5,0,on/off road
2306,00:00:47.511,5,0,on/off road
2309,00:00:47.551,3,1,on/off road
2310,00:00:47.571,3,1,on/off road
2312,00:00:47.611,3,1,on/off road
2315,00:00:47.631,3,1,on/off road
2316,00:00:47.691,3,0,on/off road
2317,00:00:47.731,3,0,on/off road
2319,00:00:47.771,3,0,on/off road
2320,00:00:47.791,3,0,on/off road
2321,00:00:47.811,3,0,on/off road
2325,00:00:47.851,2,0,on/off road
2326,00:00:47.871,2,0,on/off road
2327,00:00:47.891,2,0,on/off road
2328,00:00:47.911,2,0,on/off road
2330,00:00:47.931,2,0,on/off road
2331,00:00:47.951,2,0,on/off road
2333,00:00:48.011,2,0,on/off road
2336,00:00:48.070,2,0,on/off road
2337,00:00:48.090,1,1,on/off road
2338,00:00:48.110,1,1,on/off road
2341,00:00:48.170,1,1,on/off road
2342,00:00:48.210,1,1,on/off road
2344,00:00:48.230,1,1,on/off road
2345,00:00:48.290,1,1,on/off road
2346,00:00:48.310,1,1,on/off road
2350,00:00:48.470,1,1,on/off road
2351,00:00:48.510,1,1,on/off road
2354,00:00:48.570,1,1,on/off road
2355,00:00:48.590,1,1,on/off road
2357,00:00:48.630,1,1,on/off road
2361,00:00:48.730,1,1,on/off road
2364,00:00:48.770,1,1,on/off road
2365,00:00:48.790,1,1,on/off road
2368,00:00:48.810,1,1,on/off road
2369,00:00:48.830,1,1,on/off road
2371,00:00:48.850,0,1,on/off road
2372,00:00:48.910,0,1,on/off road
2375,00:00:48.930,1,1,on/off road
2378,00:00:48.990,1,1,on/off road
2379,00:00:49.030,1,1,on/off road
2381,00:00:49.050,1,1,on/off road
2382,00:00:49.110,1,1,on/off road
2384,00:00:49.130,1,1,on/off road
2387,00:00:49.190,2,0,on/off road
2388,00:00:49.370,2,0,on/off road
2392,00:00:49.550,3,1,on/off road
2395,00:00:50.229,2,1,on/off road
2396,00:00:50.269,2,1,on/off road
2398,00:00:50.309,2,1,on/off road
2400,00:00:50.349,3,0,on/off road
2401,00:00:50.369,3,0,on/off road
2402,00:00:50.389,3,0,on/off road
2403,00:00:50.409,3,0,on/off road
2405,00:00:50.469,3,0,on/off road
2407,00:00:50.509,3,0,on/off road
2411,00:00:50.549,3,0,on/off road
2412,00:00:50.569,3,0,on/off road
2413,00:00:50.589,3,0,on/off road
2414,00:00:50.609,3,0,on/off road
2417,00:00:50.669,4,0,on/off road
2427,00:00:50.709,4,0,on/off road
2428,00:00:50.909,4,0,on/off road
2430,00:00:50.949,4,0,on/off road
2431,00:00:50.969,4,0,on/off road
2432,00:00:50.989,4,0,on/off road
2433,00:00:51.009,4,0,on/off road
2435,00:00:51.049,4,0,on/off road
2436,00:00:51.089,3,0,on/off road
2438,00:00:51.109,3,0,on/off road
2440,00:00:51.149,4,1,on/off road
2441,00:00:51.189,4,1,on/off road
2443,00:00:51.209,4,1,on/off road
2446,00:00:51.289,4,1,on/off road
2448,00:00:51.308,4,1,on/off road
2451,00:00:51.348,5,1,on/off road
2452,00:00:51.388,5,1,on/off road
2454,00:00:51.408,5,1,on/off road
2456,00:00:51.448,5,1,on/off road
2457,00:00:51.508,5,1,on/off road
2460,00:00:51.568,4,1,on/off road
2461,00:00:51.588,4,1,on/off road
2463,00:00:51.608,4,1,on/off road
2465,00:00:51.648,4,1,on/off road
2466,00:00:51.668,4,1,on/off road
2468,00:00:51.708,4,1,on/off road
2472,00:00:51.748,4,1,on/off road
2473,00:00:51.768,4,1,on/off road
2474,00:00:51.808,4,1,on/off road
2477,00:00:51.868,4,1,on/off road
2478,00:00:51.908,4,1,on/off road
2482,00:00:52.068,4,1,on/off road
2483,00:00:52.108,4,1,on/off road
2487,00:00:52.148,3,1,on/off road
2488,00:00:52.208,3,1,on/off road
2490,00:00:52.248,3,1,on/off road
2492,00:00:52.308,3,1,on/off road
2495,00:00:52.348,3,1,on/off road
2496,00:00:52.388,3,1,on/off road
2497,00:00:52.408,3,1,on/off road
2501,00:00:52.488,3,2,on/off road
2503,00:00:52.508,3,3,on/off road
2505,00:00:52.548,2,4,on/off road
2506,00:00:52.568,2,4,on/off road
2507,00:00:52.608,2,4,on/off road
2509,00:00:52.628,2,4,on/off road
2511,00:00:52.668,2,4,on/off road
2512,00:00:52.688,2,4,on/off road
2513,00:00:52.708,2,4,on/off road
2515,00:00:52.748,2,1,on/off road
2516,00:00:52.788,2,1,on/off road
2517,00:00:52.808,2,1,on/off road
2520,00:00:52.828,1,3,on/off road
